"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","174","spr_word","html-keyboard-response","2463","850528","0.0-2463.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","and","13","21","false","","",""
"","179","spr_word","html-keyboard-response","2464","850709","0.0-2464.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","benevolently","14","21","false","","",""
"","182","spr_word","html-keyboard-response","2465","850892","0.0-2465.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","handed","15","21","false","","",""
"","191","spr_word","html-keyboard-response","2466","851084","0.0-2466.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed the ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","the","16","21","false","","",""
"","177","spr_word","html-keyboard-response","2467","851261","0.0-2467.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed the toys -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","toys","17","21","false","","",""
"","173","spr_word","html-keyboard-response","2468","851435","0.0-2468.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed the toys to --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","to","18","21","false","","",""
"","204","spr_word","html-keyboard-response","2469","851640","0.0-2469.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed the toys to the --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","the","19","21","false","","",""
"","170","spr_word","html-keyboard-response","2470","851811","0.0-2470.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly and benevolently handed the toys to the grandma.</div>"," ","157","1b_2a","a","16","1b_2a-16","0","grandma.","20","21","false","","",""
"","662","comprehension","html-keyboard-response","2471","852474","0.0-2471.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the babysitter hand toys to the grandma?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","157","1b_2a","a","16","1b_2a-16","0","","","","","f","Yes","true"
"","301","feedback","html-keyboard-response","2472","852777","0.0-2472.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","157","1b_2a","a","16","1b_2a-16","0","","","","","","",""
"","null","fixation","html-keyboard-response","2473","853279","0.0-2473.0","4qcemy4k","<span class=""fixation"">+</span>","null","133","1b_2a","a","10","1b_2a-10","0","","","","","","",""
"","115","prompt","html-keyboard-response","2474","853395","0.0-2474.0","4qcemy4k","<div class=""spr-display"">--- ------ --------- --- --- -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","133","1b_2a","a","10","1b_2a-10","0","","","","","","",""
"","185","spr_word","html-keyboard-response","2475","853581","0.0-2475.0","4qcemy4k","<div class=""spr-display"">The ------ --------- --- --- -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","The","0","21","false","","",""
"","192","spr_word","html-keyboard-response","2476","853774","0.0-2476.0","4qcemy4k","<div class=""spr-display"">The critic --------- --- --- -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","critic","1","21","false","","",""
"","182","spr_word","html-keyboard-response","2477","853957","0.0-2477.0","4qcemy4k","<div class=""spr-display"">The critic mentioned --- --- -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","mentioned","2","21","false","","",""
"","172","spr_word","html-keyboard-response","2478","854130","0.0-2478.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who --- -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","who","3","21","false","","",""
"","183","spr_word","html-keyboard-response","2479","854314","0.0-2479.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the -------- ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","the","4","21","false","","",""
"","186","spr_word","html-keyboard-response","2480","854501","0.0-2480.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned ---- ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","renowned","5","21","false","","",""
"","189","spr_word","html-keyboard-response","2481","854692","0.0-2481.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef ---- --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","chef","6","21","false","","",""
"","172","spr_word","html-keyboard-response","2482","854865","0.0-2482.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that --- -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","that","7","21","false","","",""
"","176","spr_word","html-keyboard-response","2483","855041","0.0-2483.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the -------- ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","the","8","21","false","","",""
"","182","spr_word","html-keyboard-response","2484","855225","0.0-2484.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly ------- ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","friendly","9","21","false","","",""
"","174","spr_word","html-keyboard-response","2485","855400","0.0-2485.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess ----- ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","hostess","10","21","false","","",""
"","192","spr_word","html-keyboard-response","2486","855594","0.0-2486.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked ---------- --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","liked","11","21","false","","",""
"","190","spr_word","html-keyboard-response","2487","855785","0.0-2487.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently --- ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","frequently","12","21","false","","",""
"","176","spr_word","html-keyboard-response","2488","855962","0.0-2488.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and ---------- ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","and","13","21","false","","",""
"","188","spr_word","html-keyboard-response","2489","856151","0.0-2489.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully ------ --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","cheerfully","14","21","false","","",""
"","190","spr_word","html-keyboard-response","2490","856342","0.0-2490.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served --- --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","served","15","21","false","","",""
"","180","spr_word","html-keyboard-response","2491","856522","0.0-2491.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served the --------- -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","the","16","21","false","","",""
"","178","spr_word","html-keyboard-response","2492","856700","0.0-2492.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served the appetizer -- --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","appetizer","17","21","false","","",""
"","193","spr_word","html-keyboard-response","2493","856893","0.0-2493.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served the appetizer to --- -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","to","18","21","false","","",""
"","195","spr_word","html-keyboard-response","2494","857089","0.0-2494.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served the appetizer to the -------</div>"," ","133","1b_2a","a","10","1b_2a-10","0","the","19","21","false","","",""
"","207","spr_word","html-keyboard-response","2495","857298","0.0-2495.0","4qcemy4k","<div class=""spr-display"">The critic mentioned who the renowned chef that the friendly hostess liked frequently and cheerfully served the appetizer to the patron.</div>"," ","133","1b_2a","a","10","1b_2a-10","0","patron.","20","21","false","","",""
"","894","comprehension","html-keyboard-response","2496","858192","0.0-2496.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the chef serve a dessert to a patron?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","133","1b_2a","a","10","1b_2a-10","0","","","","","j","Yes","false"
"","1001","feedback","html-keyboard-response","2497","859195","0.0-2497.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-incorrect"">Incorrect</p>
                    <p style=""font-size:18px;"">The correct answer was <strong>No</strong>.</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","133","1b_2a","a","10","1b_2a-10","0","","","","","","",""
